filename,snapshot,bearing_id,cv_score,cv_flag
2004.02.12.21.52.39_b2_ch1,2004.02.12.21.52.39,b2_ch1,0.0039602285251021385,0
2004.02.12.21.52.39_b3_ch1,2004.02.12.21.52.39,b3_ch1,0.010218416340649128,0
2004.02.12.21.52.39_b4_ch1,2004.02.12.21.52.39,b4_ch1,0.005564048886299133,0
2004.02.12.22.02.39_b1_ch1,2004.02.12.22.02.39,b1_ch1,0.0073184301145374775,0
2004.02.12.22.02.39_b2_ch1,2004.02.12.22.02.39,b2_ch1,0.0059959846548736095,0
2004.02.12.22.02.39_b3_ch1,2004.02.12.22.02.39,b3_ch1,0.010383106768131256,0
2004.02.12.22.02.39_b4_ch1,2004.02.12.22.02.39,b4_ch1,0.004677144810557365,0
2004.02.12.22.12.39_b1_ch1,2004.02.12.22.12.39,b1_ch1,0.004804722964763641,0
2004.02.12.22.12.39_b2_ch1,2004.02.12.22.12.39,b2_ch1,0.004415653180330992,0
2004.02.12.22.12.39_b3_ch1,2004.02.12.22.12.39,b3_ch1,0.008110787719488144,0
2004.02.12.22.12.39_b4_ch1,2004.02.12.22.12.39,b4_ch1,0.005618578288704157,0
2004.02.12.22.22.39_b1_ch1,2004.02.12.22.22.39,b1_ch1,0.004237663932144642,0
2004.02.12.22.22.39_b2_ch1,2004.02.12.22.22.39,b2_ch1,0.005180456209927797,0
2004.02.12.22.22.39_b3_ch1,2004.02.12.22.22.39,b3_ch1,0.010074094869196415,0
2004.02.12.22.22.39_b4_ch1,2004.02.12.22.22.39,b4_ch1,0.005519354250282049,0
2004.02.12.22.32.39_b1_ch1,2004.02.12.22.32.39,b1_ch1,0.007890095002949238,0
2004.02.12.22.32.39_b2_ch1,2004.02.12.22.32.39,b2_ch1,0.00727955112233758,0
2004.02.12.22.32.39_b3_ch1,2004.02.12.22.32.39,b3_ch1,0.008788829669356346,0
2004.02.12.22.32.39_b4_ch1,2004.02.12.22.32.39,b4_ch1,0.006279351655393839,0
2004.02.12.22.42.39_b1_ch1,2004.02.12.22.42.39,b1_ch1,0.006544390227645636,0
2004.02.12.22.42.39_b2_ch1,2004.02.12.22.42.39,b2_ch1,0.006081887986510992,0
2004.02.12.22.42.39_b3_ch1,2004.02.12.22.42.39,b3_ch1,0.011536520905792713,0
2004.02.12.22.42.39_b4_ch1,2004.02.12.22.42.39,b4_ch1,0.004087235778570175,0
2004.02.12.22.52.39_b1_ch1,2004.02.12.22.52.39,b1_ch1,0.005031382665038109,0
2004.02.12.22.52.39_b2_ch1,2004.02.12.22.52.39,b2_ch1,0.00682242913171649,0
2004.02.12.22.52.39_b3_ch1,2004.02.12.22.52.39,b3_ch1,0.0072426884435117245,0
2004.02.12.22.52.39_b4_ch1,2004.02.12.22.52.39,b4_ch1,0.004714546725153923,0
2004.02.12.23.02.39_b1_ch1,2004.02.12.23.02.39,b1_ch1,0.005527473520487547,0
2004.02.12.23.02.39_b2_ch1,2004.02.12.23.02.39,b2_ch1,0.005459696054458618,0
2004.02.12.23.02.39_b3_ch1,2004.02.12.23.02.39,b3_ch1,0.00898410752415657,0
2004.02.12.23.02.39_b4_ch1,2004.02.12.23.02.39,b4_ch1,0.0077275182120501995,0
2004.02.12.23.12.39_b1_ch1,2004.02.12.23.12.39,b1_ch1,0.0043696011416614056,0
2004.02.12.23.12.39_b2_ch1,2004.02.12.23.12.39,b2_ch1,0.005008309613913298,0
2004.02.12.23.12.39_b3_ch1,2004.02.12.23.12.39,b3_ch1,0.0061541092582046986,0
2004.02.12.23.12.39_b4_ch1,2004.02.12.23.12.39,b4_ch1,0.007114572916179895,0
2004.02.12.23.22.39_b1_ch1,2004.02.12.23.22.39,b1_ch1,0.00451158219948411,0
2004.02.12.23.22.39_b2_ch1,2004.02.12.23.22.39,b2_ch1,0.006181271281093359,0
2004.02.12.23.22.39_b3_ch1,2004.02.12.23.22.39,b3_ch1,0.009595454670488834,0
2004.02.12.23.22.39_b4_ch1,2004.02.12.23.22.39,b4_ch1,0.005874754395335913,0
2004.02.12.23.32.39_b1_ch1,2004.02.12.23.32.39,b1_ch1,0.006211041007190943,0
2004.02.12.23.32.39_b2_ch1,2004.02.12.23.32.39,b2_ch1,0.006798222661018372,0
2004.02.12.23.32.39_b3_ch1,2004.02.12.23.32.39,b3_ch1,0.011888855136930943,0
2004.02.12.23.32.39_b4_ch1,2004.02.12.23.32.39,b4_ch1,0.006470991298556328,0
2004.02.12.23.42.39_b1_ch1,2004.02.12.23.42.39,b1_ch1,0.0063955350778996944,0
2004.02.12.23.42.39_b2_ch1,2004.02.12.23.42.39,b2_ch1,0.006476225797086954,0
2004.02.12.23.42.39_b3_ch1,2004.02.12.23.42.39,b3_ch1,0.009323125705122948,0
2004.02.12.23.42.39_b4_ch1,2004.02.12.23.42.39,b4_ch1,0.005432330071926117,0
2004.02.12.23.52.39_b1_ch1,2004.02.12.23.52.39,b1_ch1,0.005920377094298601,0
2004.02.12.23.52.39_b2_ch1,2004.02.12.23.52.39,b2_ch1,0.00666692852973938,0
2004.02.12.23.52.39_b3_ch1,2004.02.12.23.52.39,b3_ch1,0.0065638404339551926,0
2004.02.12.23.52.39_b4_ch1,2004.02.12.23.52.39,b4_ch1,0.004837307613343,0
2004.02.13.00.02.39_b1_ch1,2004.02.13.00.02.39,b1_ch1,0.0068862177431583405,0
2004.02.13.00.02.39_b2_ch1,2004.02.13.00.02.39,b2_ch1,0.005435287486761808,0
2004.02.13.00.02.39_b3_ch1,2004.02.13.00.02.39,b3_ch1,0.008626862429082394,0
2004.02.13.00.02.39_b4_ch1,2004.02.13.00.02.39,b4_ch1,0.003954503685235977,0
2004.02.13.00.12.39_b1_ch1,2004.02.13.00.12.39,b1_ch1,0.004782429896295071,0
2004.02.13.00.12.39_b2_ch1,2004.02.13.00.12.39,b2_ch1,0.005568616092205048,0
2004.02.13.00.12.39_b3_ch1,2004.02.13.00.12.39,b3_ch1,0.011275936849415302,0
2004.02.13.00.12.39_b4_ch1,2004.02.13.00.12.39,b4_ch1,0.006213662680238485,0
2004.02.13.00.22.39_b1_ch1,2004.02.13.00.22.39,b1_ch1,0.00697475066408515,0
2004.02.13.00.22.39_b2_ch1,2004.02.13.00.22.39,b2_ch1,0.006030766759067774,0
2004.02.13.00.22.39_b3_ch1,2004.02.13.00.22.39,b3_ch1,0.007632305845618248,0
2004.02.13.00.22.39_b4_ch1,2004.02.13.00.22.39,b4_ch1,0.005203263368457556,0
2004.02.13.00.32.39_b1_ch1,2004.02.13.00.32.39,b1_ch1,0.0057871597819030285,0
2004.02.13.00.32.39_b2_ch1,2004.02.13.00.32.39,b2_ch1,0.004266055300831795,0
2004.02.13.00.32.39_b3_ch1,2004.02.13.00.32.39,b3_ch1,0.006563205271959305,0
2004.02.13.00.32.39_b4_ch1,2004.02.13.00.32.39,b4_ch1,0.007389280945062637,0
2004.02.13.00.42.39_b1_ch1,2004.02.13.00.42.39,b1_ch1,0.004854628350585699,0
2004.02.13.00.42.39_b2_ch1,2004.02.13.00.42.39,b2_ch1,0.006339931860566139,0
2004.02.13.00.42.39_b3_ch1,2004.02.13.00.42.39,b3_ch1,0.0098683200776577,0
2004.02.13.00.42.39_b4_ch1,2004.02.13.00.42.39,b4_ch1,0.005611354019492865,0
2004.02.13.00.52.39_b1_ch1,2004.02.13.00.52.39,b1_ch1,0.006105234380811453,0
2004.02.13.00.52.39_b2_ch1,2004.02.13.00.52.39,b2_ch1,0.005317412316799164,0
2004.02.13.00.52.39_b3_ch1,2004.02.13.00.52.39,b3_ch1,0.009940025396645069,0
2004.02.13.00.52.39_b4_ch1,2004.02.13.00.52.39,b4_ch1,0.005499615799635649,0
2004.02.13.01.02.39_b1_ch1,2004.02.13.01.02.39,b1_ch1,0.0039407615549862385,0
2004.02.13.01.02.39_b2_ch1,2004.02.13.01.02.39,b2_ch1,0.0056540449149906635,0
2004.02.13.01.02.39_b3_ch1,2004.02.13.01.02.39,b3_ch1,0.009755435399711132,0
2004.02.13.01.02.39_b4_ch1,2004.02.13.01.02.39,b4_ch1,0.007203748449683189,0
2004.02.13.01.12.39_b1_ch1,2004.02.13.01.12.39,b1_ch1,0.006341947708278894,0
2004.02.13.01.12.39_b2_ch1,2004.02.13.01.12.39,b2_ch1,0.007350897882133722,0
2004.02.13.01.12.39_b3_ch1,2004.02.13.01.12.39,b3_ch1,0.007844285108149052,0
2004.02.13.01.12.39_b4_ch1,2004.02.13.01.12.39,b4_ch1,0.005870686378329992,0
2004.02.13.01.22.39_b1_ch1,2004.02.13.01.22.39,b1_ch1,0.005696188658475876,0
2004.02.13.01.22.39_b2_ch1,2004.02.13.01.22.39,b2_ch1,0.0058302488178014755,0
2004.02.13.01.22.39_b3_ch1,2004.02.13.01.22.39,b3_ch1,0.009074429981410503,0
2004.02.13.01.22.39_b4_ch1,2004.02.13.01.22.39,b4_ch1,0.0048834178596735,0
2004.02.13.01.32.39_b1_ch1,2004.02.13.01.32.39,b1_ch1,0.005222794134169817,0
2004.02.13.01.32.39_b2_ch1,2004.02.13.01.32.39,b2_ch1,0.004663489293307066,0
2004.02.13.01.32.39_b3_ch1,2004.02.13.01.32.39,b3_ch1,0.009523232467472553,0
2004.02.13.01.32.39_b4_ch1,2004.02.13.01.32.39,b4_ch1,0.007222658023238182,0
2004.02.13.01.42.39_b1_ch1,2004.02.13.01.42.39,b1_ch1,0.004693159367889166,0
2004.02.13.01.42.39_b2_ch1,2004.02.13.01.42.39,b2_ch1,0.005612154025584459,0
2004.02.13.01.42.39_b3_ch1,2004.02.13.01.42.39,b3_ch1,0.006224207114428282,0
2004.02.13.01.42.39_b4_ch1,2004.02.13.01.42.39,b4_ch1,0.008553367108106613,0
2004.02.13.01.52.39_b1_ch1,2004.02.13.01.52.39,b1_ch1,0.006851831916719675,0
2004.02.13.01.52.39_b2_ch1,2004.02.13.01.52.39,b2_ch1,0.005543245002627373,0
2004.02.13.01.52.39_b3_ch1,2004.02.13.01.52.39,b3_ch1,0.009037378244102001,0
2004.02.13.01.52.39_b4_ch1,2004.02.13.01.52.39,b4_ch1,0.008069665171205997,0
2004.02.13.02.02.39_b1_ch1,2004.02.13.02.02.39,b1_ch1,0.005255984608083963,0
2004.02.13.02.02.39_b2_ch1,2004.02.13.02.02.39,b2_ch1,0.004480406641960144,0
2004.02.13.02.02.39_b3_ch1,2004.02.13.02.02.39,b3_ch1,0.008875737898051739,0
2004.02.13.02.02.39_b4_ch1,2004.02.13.02.02.39,b4_ch1,0.006694873794913292,0
2004.02.13.02.12.39_b1_ch1,2004.02.13.02.12.39,b1_ch1,0.005948082078248262,0
2004.02.13.02.12.39_b2_ch1,2004.02.13.02.12.39,b2_ch1,0.005792835261672735,0
2004.02.13.02.12.39_b3_ch1,2004.02.13.02.12.39,b3_ch1,0.00951868761330843,0
2004.02.13.02.12.39_b4_ch1,2004.02.13.02.12.39,b4_ch1,0.004325095098465681,0
2004.02.13.02.22.39_b1_ch1,2004.02.13.02.22.39,b1_ch1,0.005463590379804373,0
2004.02.13.02.22.39_b2_ch1,2004.02.13.02.22.39,b2_ch1,0.006125885993242264,0
2004.02.13.02.22.39_b3_ch1,2004.02.13.02.22.39,b3_ch1,0.007943830452859402,0
2004.02.13.02.22.39_b4_ch1,2004.02.13.02.22.39,b4_ch1,0.0071747880429029465,0
2004.02.13.02.32.39_b1_ch1,2004.02.13.02.32.39,b1_ch1,0.006194934248924255,0
2004.02.13.02.32.39_b2_ch1,2004.02.13.02.32.39,b2_ch1,0.007305771112442017,0
2004.02.13.02.32.39_b3_ch1,2004.02.13.02.32.39,b3_ch1,0.009918048977851868,0
2004.02.13.02.32.39_b4_ch1,2004.02.13.02.32.39,b4_ch1,0.008667043410241604,0
2004.02.13.02.42.39_b1_ch1,2004.02.13.02.42.39,b1_ch1,0.006125665735453367,0
2004.02.13.02.42.39_b2_ch1,2004.02.13.02.42.39,b2_ch1,0.005692781414836645,0
2004.02.13.02.42.39_b3_ch1,2004.02.13.02.42.39,b3_ch1,0.008766161277890205,0
2004.02.13.02.42.39_b4_ch1,2004.02.13.02.42.39,b4_ch1,0.0034833319950848818,0
2004.02.13.02.52.39_b1_ch1,2004.02.13.02.52.39,b1_ch1,0.00594058632850647,0
2004.02.13.02.52.39_b2_ch1,2004.02.13.02.52.39,b2_ch1,0.004597571212798357,0
2004.02.13.02.52.39_b3_ch1,2004.02.13.02.52.39,b3_ch1,0.012041007168591022,0
2004.02.13.02.52.39_b4_ch1,2004.02.13.02.52.39,b4_ch1,0.004930458497256041,0
2004.02.13.03.02.39_b1_ch1,2004.02.13.03.02.39,b1_ch1,0.006280085537582636,0
2004.02.13.03.02.39_b2_ch1,2004.02.13.03.02.39,b2_ch1,0.005681334063410759,0
2004.02.13.03.02.39_b3_ch1,2004.02.13.03.02.39,b3_ch1,0.008690937422215939,0
2004.02.13.03.02.39_b4_ch1,2004.02.13.03.02.39,b4_ch1,0.00471118139103055,0
2004.02.13.03.12.39_b1_ch1,2004.02.13.03.12.39,b1_ch1,0.006642125081270933,0
2004.02.13.03.12.39_b2_ch1,2004.02.13.03.12.39,b2_ch1,0.006523848976939917,0
2004.02.13.03.12.39_b3_ch1,2004.02.13.03.12.39,b3_ch1,0.010293037630617619,0
2004.02.13.03.12.39_b4_ch1,2004.02.13.03.12.39,b4_ch1,0.005866554100066423,0
2004.02.13.03.22.39_b1_ch1,2004.02.13.03.22.39,b1_ch1,0.006305413320660591,0
2004.02.13.03.22.39_b2_ch1,2004.02.13.03.22.39,b2_ch1,0.005462950561195612,0
2004.02.13.03.22.39_b3_ch1,2004.02.13.03.22.39,b3_ch1,0.013902549631893635,1
2004.02.13.03.22.39_b4_ch1,2004.02.13.03.22.39,b4_ch1,0.007246037479490042,0
2004.02.13.03.32.39_b1_ch1,2004.02.13.03.32.39,b1_ch1,0.003984337206929922,0
2004.02.13.03.32.39_b2_ch1,2004.02.13.03.32.39,b2_ch1,0.00612418120726943,0
2004.02.13.03.32.39_b3_ch1,2004.02.13.03.32.39,b3_ch1,0.009851567447185516,0
2004.02.13.03.32.39_b4_ch1,2004.02.13.03.32.39,b4_ch1,0.006752805318683386,0
2004.02.13.03.42.39_b1_ch1,2004.02.13.03.42.39,b1_ch1,0.005464076995849609,0
2004.02.13.03.42.39_b2_ch1,2004.02.13.03.42.39,b2_ch1,0.007200562860816717,0
2004.02.13.03.42.39_b3_ch1,2004.02.13.03.42.39,b3_ch1,0.010173218324780464,0
2004.02.13.03.42.39_b4_ch1,2004.02.13.03.42.39,b4_ch1,0.009310188703238964,0
2004.02.13.03.52.39_b1_ch1,2004.02.13.03.52.39,b1_ch1,0.005779331550002098,0
2004.02.13.03.52.39_b2_ch1,2004.02.13.03.52.39,b2_ch1,0.005131625570356846,0
2004.02.13.03.52.39_b3_ch1,2004.02.13.03.52.39,b3_ch1,0.006783721968531609,0
2004.02.13.03.52.39_b4_ch1,2004.02.13.03.52.39,b4_ch1,0.004462553653866053,0
2004.02.13.04.02.39_b1_ch1,2004.02.13.04.02.39,b1_ch1,0.005199701990932226,0
2004.02.13.04.02.39_b2_ch1,2004.02.13.04.02.39,b2_ch1,0.0057635437697172165,0
2004.02.13.04.02.39_b3_ch1,2004.02.13.04.02.39,b3_ch1,0.010175234638154507,0
2004.02.13.04.02.39_b4_ch1,2004.02.13.04.02.39,b4_ch1,0.006859889253973961,0
2004.02.13.04.12.39_b1_ch1,2004.02.13.04.12.39,b1_ch1,0.007055894937366247,0
2004.02.13.04.12.39_b2_ch1,2004.02.13.04.12.39,b2_ch1,0.006927561014890671,0
2004.02.13.04.12.39_b3_ch1,2004.02.13.04.12.39,b3_ch1,0.009431771002709866,0
2004.02.13.04.12.39_b4_ch1,2004.02.13.04.12.39,b4_ch1,0.0076856776140630245,0
2004.02.13.04.22.39_b1_ch1,2004.02.13.04.22.39,b1_ch1,0.005826460663229227,0
2004.02.13.04.22.39_b2_ch1,2004.02.13.04.22.39,b2_ch1,0.00445789797231555,0
2004.02.13.04.22.39_b3_ch1,2004.02.13.04.22.39,b3_ch1,0.008176551200449467,0
2004.02.13.04.22.39_b4_ch1,2004.02.13.04.22.39,b4_ch1,0.00714259734377265,0
2004.02.13.04.32.39_b1_ch1,2004.02.13.04.32.39,b1_ch1,0.006833048537373543,0
2004.02.13.04.32.39_b2_ch1,2004.02.13.04.32.39,b2_ch1,0.005425451789051294,0
2004.02.13.04.32.39_b3_ch1,2004.02.13.04.32.39,b3_ch1,0.008593612350523472,0
2004.02.13.04.32.39_b4_ch1,2004.02.13.04.32.39,b4_ch1,0.0060930014587938786,0
2004.02.13.04.42.39_b1_ch1,2004.02.13.04.42.39,b1_ch1,0.007645920384675264,0
2004.02.13.04.42.39_b2_ch1,2004.02.13.04.42.39,b2_ch1,0.005757095292210579,0
2004.02.13.04.42.39_b3_ch1,2004.02.13.04.42.39,b3_ch1,0.0074855792336165905,0
2004.02.13.04.42.39_b4_ch1,2004.02.13.04.42.39,b4_ch1,0.005520265083760023,0
2004.02.13.04.52.39_b1_ch1,2004.02.13.04.52.39,b1_ch1,0.005709007382392883,0
2004.02.13.04.52.39_b2_ch1,2004.02.13.04.52.39,b2_ch1,0.006075723562389612,0
2004.02.13.04.52.39_b3_ch1,2004.02.13.04.52.39,b3_ch1,0.011175151914358139,0
2004.02.13.04.52.39_b4_ch1,2004.02.13.04.52.39,b4_ch1,0.006888141389936209,0
2004.02.13.05.02.39_b1_ch1,2004.02.13.05.02.39,b1_ch1,0.006466819439083338,0
2004.02.13.05.02.39_b2_ch1,2004.02.13.05.02.39,b2_ch1,0.0054775141179561615,0
2004.02.13.05.02.39_b3_ch1,2004.02.13.05.02.39,b3_ch1,0.008124034851789474,0
2004.02.13.05.02.39_b4_ch1,2004.02.13.05.02.39,b4_ch1,0.008598946034908295,0
2004.02.13.05.12.39_b1_ch1,2004.02.13.05.12.39,b1_ch1,0.00459056394174695,0
2004.02.13.05.12.39_b2_ch1,2004.02.13.05.12.39,b2_ch1,0.005052553955465555,0
2004.02.13.05.12.39_b3_ch1,2004.02.13.05.12.39,b3_ch1,0.009278970770537853,0
2004.02.13.05.12.39_b4_ch1,2004.02.13.05.12.39,b4_ch1,0.006780892610549927,0
2004.02.13.05.22.39_b1_ch1,2004.02.13.05.22.39,b1_ch1,0.004069896414875984,0
2004.02.13.05.22.39_b2_ch1,2004.02.13.05.22.39,b2_ch1,0.0045298561453819275,0
2004.02.13.05.22.39_b3_ch1,2004.02.13.05.22.39,b3_ch1,0.0070889792405068874,0
2004.02.13.05.22.39_b4_ch1,2004.02.13.05.22.39,b4_ch1,0.005010278429836035,0
2004.02.13.05.32.39_b1_ch1,2004.02.13.05.32.39,b1_ch1,0.004787330981343985,0
2004.02.13.05.32.39_b2_ch1,2004.02.13.05.32.39,b2_ch1,0.006844969000667334,0
2004.02.13.05.32.39_b3_ch1,2004.02.13.05.32.39,b3_ch1,0.008025264367461205,0
2004.02.13.05.32.39_b4_ch1,2004.02.13.05.32.39,b4_ch1,0.0050284103490412235,0
2004.02.13.05.42.39_b1_ch1,2004.02.13.05.42.39,b1_ch1,0.005551312584429979,0
2004.02.13.05.42.39_b2_ch1,2004.02.13.05.42.39,b2_ch1,0.005966145545244217,0
2004.02.13.05.42.39_b3_ch1,2004.02.13.05.42.39,b3_ch1,0.008722989819943905,0
2004.02.13.05.42.39_b4_ch1,2004.02.13.05.42.39,b4_ch1,0.006352242082357407,0
2004.02.13.05.52.39_b1_ch1,2004.02.13.05.52.39,b1_ch1,0.006794679444283247,0
2004.02.13.05.52.39_b2_ch1,2004.02.13.05.52.39,b2_ch1,0.005497148726135492,0
2004.02.13.05.52.39_b3_ch1,2004.02.13.05.52.39,b3_ch1,0.00846120622009039,0
2004.02.13.05.52.39_b4_ch1,2004.02.13.05.52.39,b4_ch1,0.006301613990217447,0
2004.02.13.06.02.39_b1_ch1,2004.02.13.06.02.39,b1_ch1,0.005639016628265381,0
2004.02.13.06.02.39_b2_ch1,2004.02.13.06.02.39,b2_ch1,0.007460756227374077,0
2004.02.13.06.02.39_b3_ch1,2004.02.13.06.02.39,b3_ch1,0.008154363371431828,0
2004.02.13.06.02.39_b4_ch1,2004.02.13.06.02.39,b4_ch1,0.006624697241932154,0
2004.02.13.06.12.39_b1_ch1,2004.02.13.06.12.39,b1_ch1,0.006773217115551233,0
2004.02.13.06.12.39_b2_ch1,2004.02.13.06.12.39,b2_ch1,0.0068072727881371975,0
2004.02.13.06.12.39_b3_ch1,2004.02.13.06.12.39,b3_ch1,0.010495160706341267,0
2004.02.13.06.12.39_b4_ch1,2004.02.13.06.12.39,b4_ch1,0.007319086696952581,0
2004.02.13.06.22.39_b1_ch1,2004.02.13.06.22.39,b1_ch1,0.007243538741022348,0
2004.02.13.06.22.39_b2_ch1,2004.02.13.06.22.39,b2_ch1,0.006851965561509132,0
2004.02.13.06.22.39_b3_ch1,2004.02.13.06.22.39,b3_ch1,0.01108500361442566,0
2004.02.13.06.22.39_b4_ch1,2004.02.13.06.22.39,b4_ch1,0.00882918294519186,0
2004.02.13.06.32.39_b1_ch1,2004.02.13.06.32.39,b1_ch1,0.007154377643018961,0
2004.02.13.06.32.39_b2_ch1,2004.02.13.06.32.39,b2_ch1,0.0051751770079135895,0
2004.02.13.06.32.39_b3_ch1,2004.02.13.06.32.39,b3_ch1,0.009152429178357124,0
2004.02.13.06.32.39_b4_ch1,2004.02.13.06.32.39,b4_ch1,0.0054932148195803165,0
2004.02.13.06.42.39_b1_ch1,2004.02.13.06.42.39,b1_ch1,0.005597354844212532,0
2004.02.13.06.42.39_b2_ch1,2004.02.13.06.42.39,b2_ch1,0.006179333198815584,0
2004.02.13.06.42.39_b3_ch1,2004.02.13.06.42.39,b3_ch1,0.010318547487258911,0
2004.02.13.06.42.39_b4_ch1,2004.02.13.06.42.39,b4_ch1,0.004913130309432745,0
2004.02.13.06.52.39_b1_ch1,2004.02.13.06.52.39,b1_ch1,0.004548948258161545,0
2004.02.13.06.52.39_b2_ch1,2004.02.13.06.52.39,b2_ch1,0.004868138115853071,0
2004.02.13.06.52.39_b3_ch1,2004.02.13.06.52.39,b3_ch1,0.00550737464800477,0
2004.02.13.06.52.39_b4_ch1,2004.02.13.06.52.39,b4_ch1,0.006430214736610651,0
2004.02.13.07.02.39_b1_ch1,2004.02.13.07.02.39,b1_ch1,0.006057899445295334,0
2004.02.13.07.02.39_b2_ch1,2004.02.13.07.02.39,b2_ch1,0.006645834539085627,0
2004.02.13.07.02.39_b3_ch1,2004.02.13.07.02.39,b3_ch1,0.00834472756832838,0
2004.02.13.07.02.39_b4_ch1,2004.02.13.07.02.39,b4_ch1,0.007067684084177017,0
2004.02.13.07.12.39_b1_ch1,2004.02.13.07.12.39,b1_ch1,0.004852385725826025,0
2004.02.13.07.12.39_b2_ch1,2004.02.13.07.12.39,b2_ch1,0.0057754237204790115,0
2004.02.13.07.12.39_b3_ch1,2004.02.13.07.12.39,b3_ch1,0.008978556841611862,0
2004.02.13.07.12.39_b4_ch1,2004.02.13.07.12.39,b4_ch1,0.007816922850906849,0
2004.02.13.07.22.39_b1_ch1,2004.02.13.07.22.39,b1_ch1,0.004937525372952223,0
2004.02.13.07.22.39_b2_ch1,2004.02.13.07.22.39,b2_ch1,0.008230483159422874,0
2004.02.13.07.22.39_b3_ch1,2004.02.13.07.22.39,b3_ch1,0.012614128179848194,1
2004.02.13.07.22.39_b4_ch1,2004.02.13.07.22.39,b4_ch1,0.004547595512121916,0
2004.02.13.07.32.39_b1_ch1,2004.02.13.07.32.39,b1_ch1,0.005027226638048887,0
2004.02.13.07.32.39_b2_ch1,2004.02.13.07.32.39,b2_ch1,0.00594661571085453,0
2004.02.13.07.32.39_b3_ch1,2004.02.13.07.32.39,b3_ch1,0.011401641182601452,0
2004.02.13.07.32.39_b4_ch1,2004.02.13.07.32.39,b4_ch1,0.003706379560753703,0
2004.02.13.07.42.39_b1_ch1,2004.02.13.07.42.39,b1_ch1,0.004331773612648249,0
2004.02.13.07.42.39_b2_ch1,2004.02.13.07.42.39,b2_ch1,0.005724726710468531,0
2004.02.13.07.42.39_b3_ch1,2004.02.13.07.42.39,b3_ch1,0.011243586428463459,0
2004.02.13.07.42.39_b4_ch1,2004.02.13.07.42.39,b4_ch1,0.006781586911529303,0
2004.02.13.07.52.39_b1_ch1,2004.02.13.07.52.39,b1_ch1,0.005240113940089941,0
2004.02.13.07.52.39_b2_ch1,2004.02.13.07.52.39,b2_ch1,0.005740407854318619,0
2004.02.13.07.52.39_b3_ch1,2004.02.13.07.52.39,b3_ch1,0.008441648446023464,0
2004.02.13.07.52.39_b4_ch1,2004.02.13.07.52.39,b4_ch1,0.006315047387033701,0
2004.02.13.08.02.39_b1_ch1,2004.02.13.08.02.39,b1_ch1,0.0052917455323040485,0
2004.02.13.08.02.39_b2_ch1,2004.02.13.08.02.39,b2_ch1,0.005809727590531111,0
2004.02.13.08.02.39_b3_ch1,2004.02.13.08.02.39,b3_ch1,0.008867832832038403,0
2004.02.13.08.02.39_b4_ch1,2004.02.13.08.02.39,b4_ch1,0.007235283497720957,0
2004.02.13.08.12.39_b1_ch1,2004.02.13.08.12.39,b1_ch1,0.004619067534804344,0
2004.02.13.08.12.39_b2_ch1,2004.02.13.08.12.39,b2_ch1,0.0049424259923398495,0
2004.02.13.08.12.39_b3_ch1,2004.02.13.08.12.39,b3_ch1,0.010675081051886082,0
2004.02.13.08.12.39_b4_ch1,2004.02.13.08.12.39,b4_ch1,0.007247576955705881,0
2004.02.13.08.22.39_b1_ch1,2004.02.13.08.22.39,b1_ch1,0.008926661685109138,0
2004.02.13.08.22.39_b2_ch1,2004.02.13.08.22.39,b2_ch1,0.004987646825611591,0
2004.02.13.08.22.39_b3_ch1,2004.02.13.08.22.39,b3_ch1,0.008735970593988895,0
2004.02.13.08.22.39_b4_ch1,2004.02.13.08.22.39,b4_ch1,0.005926884710788727,0
2004.02.13.08.32.39_b1_ch1,2004.02.13.08.32.39,b1_ch1,0.008710305206477642,0
2004.02.13.08.32.39_b2_ch1,2004.02.13.08.32.39,b2_ch1,0.006802369374781847,0
2004.02.13.08.32.39_b3_ch1,2004.02.13.08.32.39,b3_ch1,0.011122520081698895,0
2004.02.13.08.32.39_b4_ch1,2004.02.13.08.32.39,b4_ch1,0.006381409242749214,0
2004.02.13.08.42.39_b1_ch1,2004.02.13.08.42.39,b1_ch1,0.007142514456063509,0
2004.02.13.08.42.39_b2_ch1,2004.02.13.08.42.39,b2_ch1,0.005202590022236109,0
2004.02.13.08.42.39_b3_ch1,2004.02.13.08.42.39,b3_ch1,0.008425676263868809,0
2004.02.13.08.42.39_b4_ch1,2004.02.13.08.42.39,b4_ch1,0.006384232547134161,0
2004.02.13.08.52.39_b1_ch1,2004.02.13.08.52.39,b1_ch1,0.0064309402368962765,0
2004.02.13.08.52.39_b2_ch1,2004.02.13.08.52.39,b2_ch1,0.005362917203456163,0
2004.02.13.08.52.39_b3_ch1,2004.02.13.08.52.39,b3_ch1,0.00984951201826334,0
2004.02.13.08.52.39_b4_ch1,2004.02.13.08.52.39,b4_ch1,0.00520152086392045,0
2004.02.13.09.02.39_b1_ch1,2004.02.13.09.02.39,b1_ch1,0.004739089403301477,0
2004.02.13.09.02.39_b2_ch1,2004.02.13.09.02.39,b2_ch1,0.005634069908410311,0
2004.02.13.09.02.39_b3_ch1,2004.02.13.09.02.39,b3_ch1,0.00793501827865839,0
2004.02.13.09.02.39_b4_ch1,2004.02.13.09.02.39,b4_ch1,0.004488223232328892,0
2004.02.13.09.12.39_b1_ch1,2004.02.13.09.12.39,b1_ch1,0.004674483556300402,0
2004.02.13.09.12.39_b2_ch1,2004.02.13.09.12.39,b2_ch1,0.007520608603954315,0
