snapshot,b1_ch1_score,b1_ch1_flag,b2_ch1_score,b2_ch1_flag,b3_ch1_score,b3_ch1_flag,b4_ch1_score,b4_ch1_flag,composite_score,composite_flag
2004.02.17.18.12.39,0.1344437585300977,1,-0.025225660920619286,0,-0.004587100485122453,0,-0.03320519807816247,0,0.1344437585300977,1
2004.02.17.18.22.39,0.12214169631083427,1,-0.025285627597536053,0,-0.1410966714042673,0,-0.047872774247264105,0,0.12214169631083427,1
2004.02.17.18.32.39,0.1074799863083804,1,-0.05755736248720311,0,-0.07163684475063459,0,-0.05858256880761714,0,0.1074799863083804,1
2004.02.17.18.42.39,0.1276394911791675,1,-0.019502345806006183,0,-0.022988112546164063,0,-0.010384932528877733,0,0.1276394911791675,1
2004.02.17.18.52.39,0.11711031198193744,1,-0.0009563790047448784,0,-0.11433101292056058,0,-0.016367481799729244,0,0.11711031198193744,1
2004.02.17.19.02.39,0.117298112141212,1,-0.07108594768221876,0,-0.18128776978284583,0,-0.0188002528526805,0,0.117298112141212,1
2004.02.17.19.12.39,0.11154024111300542,1,-0.004958992220836067,0,-0.15960964656680943,0,0.009664071053794965,1,0.11154024111300542,1
2004.02.17.19.22.39,0.1618844009710675,1,-0.001984190353598869,0,-0.08972114128125352,0,-0.041934247309650674,0,0.1618844009710675,1
2004.02.17.19.32.39,0.13756197246247992,1,-0.014856353165168423,0,-0.09803825856319687,0,6.0320296423110875e-05,1,0.13756197246247992,1
2004.02.17.19.42.39,0.1410848010050928,1,-0.04874803277559814,0,-0.0931723397055807,0,-0.05018463819773178,0,0.1410848010050928,1
2004.02.17.19.52.39,0.13895312065236276,1,0.003629596672190538,1,-0.11143746571217872,0,-0.03794979655146091,0,0.13895312065236276,1
2004.02.17.20.02.39,0.10519604097212143,1,-0.04570962628186337,0,-0.005905312541226393,0,-0.026853566986982047,0,0.10519604097212143,1
2004.02.17.20.12.39,0.10937987255387271,1,-0.03404792766780618,0,-0.10046662024880088,0,-0.04965632606381443,0,0.10937987255387271,1
2004.02.17.20.22.39,0.10740540685640843,1,0.006686492106799946,1,-0.06495694336216862,0,-0.06558569123361246,0,0.10740540685640843,1
2004.02.17.20.32.39,0.10536060183799423,1,-0.024929200052381306,0,-0.03754337980812317,0,-0.05231052613512421,0,0.10536060183799423,1
2004.02.17.20.42.39,0.09385608588363104,1,0.014101482529800036,1,-0.08170045916259239,0,-0.05590589883872665,0,0.09385608588363104,1
2004.02.17.20.52.39,0.08644532195967636,1,-0.023537215844322223,0,-0.10296145621026387,0,-0.0047450164668079164,0,0.08644532195967636,1
2004.02.17.21.02.39,0.14816765156682765,1,0.0019174386775694385,1,-0.10440498031105405,0,0.014634238543817735,1,0.14816765156682765,1
2004.02.17.21.12.39,0.07115682385876831,1,-0.024231504168151008,0,-0.16235194839240513,0,-0.03584866414666399,0,0.07115682385876831,1
2004.02.17.21.22.39,0.06512904433200417,1,-0.04154697060428736,0,-0.06517310055995673,0,-0.03776079551370837,0,0.06512904433200417,1
2004.02.17.21.32.39,0.10486205430602091,1,0.016651727125280513,1,-0.037797849396678185,0,0.05267343748785591,1,0.10486205430602091,1
2004.02.17.21.42.39,0.06699785679281489,1,-0.0020712079706494135,0,-0.1558898697327138,0,-0.025207151168502695,0,0.06699785679281489,1
2004.02.17.21.52.39,0.09984722012259117,1,0.06956972025256114,1,-0.07411739660267924,0,-0.030303780534619462,0,0.09984722012259117,1
2004.02.17.22.02.39,0.08467927385985607,1,-0.022569682268242186,0,-0.09024995266043856,0,-0.018183624630362938,0,0.08467927385985607,1
2004.02.17.22.12.39,0.09554171899908548,1,-0.05590338920979021,0,-0.007924725607157068,0,-0.08601051470263371,0,0.09554171899908548,1
2004.02.17.22.22.39,0.10391026807081316,1,-0.018868605651280013,0,-0.08938235849897613,0,-0.07693487714151515,0,0.10391026807081316,1
2004.02.17.22.32.39,0.11030389052965472,1,-0.013953084935324211,0,-0.11682637312852279,0,0.010077460511095149,1,0.11030389052965472,1
2004.02.17.22.42.39,0.0976580581767249,1,0.009305361773550902,1,-0.11944148700526497,0,0.0002756783977171384,1,0.0976580581767249,1
2004.02.17.22.52.39,0.09421073275601033,1,-0.012067931597929737,0,-0.05469213878402679,0,-0.029702596341914966,0,0.09421073275601033,1
2004.02.17.23.02.39,0.0844171611672151,1,0.03301808350819624,1,-0.037725923980726495,0,-0.1104571993635513,0,0.0844171611672151,1
2004.02.17.23.12.39,0.11002192272225286,1,0.004954513525322057,1,-0.13525287900315736,0,-0.027520230685919023,0,0.11002192272225286,1
2004.02.17.23.22.39,0.09963642793000305,1,0.0025571700252084995,1,-0.14096142068326506,0,-0.04348972349807756,0,0.09963642793000305,1
2004.02.17.23.32.39,0.12143349458990205,1,-0.017576122113642678,0,-0.11106528769552582,0,1.6581279528748993e-05,1,0.12143349458990205,1
2004.02.17.23.42.39,0.10451118523064462,1,0.008347080645467964,1,0.0006407863263038216,1,-0.036514972588176486,0,0.10451118523064462,1
2004.02.17.23.52.39,0.10193990232205774,1,-0.015122972281431779,0,-0.050388629062342094,0,-0.10094105347481513,0,0.10193990232205774,1
2004.02.18.00.02.39,0.10234678099865457,1,-0.0014634280469169036,0,-0.08489671862807402,0,-0.05646851830574695,0,0.10234678099865457,1
2004.02.18.00.12.39,0.09601930602395736,1,-0.01938697025872127,0,-0.1494242302463375,0,-0.06102880955496559,0,0.09601930602395736,1
2004.02.18.00.22.39,0.10625404419227358,1,0.030316384525649664,1,-0.08110525337278451,0,-0.06476091137842788,0,0.10625404419227358,1
2004.02.18.00.32.39,0.10642661296960676,1,-0.03483038815050832,0,-0.031768926688298005,0,-0.015116651716439944,0,0.10642661296960676,1
2004.02.18.00.42.39,0.08968919044471058,1,0.02074890146393904,1,-0.15322334015541755,0,-0.023783879911807526,0,0.08968919044471058,1
2004.02.18.00.52.39,0.10690521531333352,1,-0.04309447306272918,0,-0.08344402545094609,0,-0.05336292565141121,0,0.10690521531333352,1
2004.02.18.01.02.39,0.08972627149231593,1,-0.015300662022729616,0,-0.0782279552576911,0,-0.07034158989987105,0,0.08972627149231593,1
2004.02.18.01.12.39,0.09742960957344327,1,-0.04324758773742432,0,-0.11892883130301202,0,-0.010982684984494506,0,0.09742960957344327,1
2004.02.18.01.22.39,0.08842006144597658,1,-0.07711851925716373,0,-0.10386222075802887,0,-0.06412461696362726,0,0.08842006144597658,1
2004.02.18.01.32.39,0.08630342502441557,1,-0.02778425462693568,0,-0.11212175820048853,0,0.005232686528644392,1,0.08630342502441557,1
2004.02.18.01.42.39,0.08258299863979568,1,-0.033322664931452195,0,-0.05941673940894976,0,-0.06479559570762228,0,0.08258299863979568,1
2004.02.18.01.52.39,0.10912300390632967,1,0.03815180031363574,1,-0.08234008990004538,0,-0.02188349801714129,0,0.10912300390632967,1
2004.02.18.02.02.39,0.11333653916641695,1,-0.01802506247167812,0,-0.09802413152710532,0,-0.062164399527789405,0,0.11333653916641695,1
2004.02.18.02.12.39,0.086295798878126,1,0.012628677613754968,1,0.014597233457333214,1,-0.009668090547044317,0,0.086295798878126,1
2004.02.18.02.22.39,0.08148788156895559,1,-0.049198360967457666,0,-0.04550167403898342,0,-0.027910766662044284,0,0.08148788156895559,1
2004.02.18.02.32.39,0.0859051842630908,1,-0.04043236411071227,0,-0.11626836913571148,0,-0.07020578976703096,0,0.0859051842630908,1
2004.02.18.02.42.39,0.07940316619969745,1,-0.06357838044947772,0,-0.08008028850790838,0,-0.06695192220516455,0,0.07940316619969745,1
2004.02.18.02.52.39,0.07961381016837077,1,-0.03758692138205799,0,-0.15045121494606,0,-0.07610484621832003,0,0.07961381016837077,1
2004.02.18.03.02.39,0.1081205866214201,1,0.017665148645523154,1,-0.10937884812648963,0,-0.01114825788832019,0,0.1081205866214201,1
2004.02.18.03.12.39,0.11324042203574392,1,0.024790544304426954,1,-0.09534148917963714,0,-0.055730386396934284,0,0.11324042203574392,1
2004.02.18.03.22.39,0.13165035251584656,1,-0.023038483139026678,0,-0.07048281535287049,0,-0.0616307637336182,0,0.13165035251584656,1
2004.02.18.03.32.39,0.09029249363141312,1,0.05595070678573977,1,0.03155019212859267,1,-0.03563696006200501,0,0.09029249363141312,1
2004.02.18.03.42.39,0.12634089129154358,1,-0.028516335476442167,0,-0.020791433632193712,0,-0.04380115241433025,0,0.12634089129154358,1
2004.02.18.03.52.39,0.1233573551938858,1,-0.04084659647817723,0,-0.0933352900994513,0,-0.04768254910679093,0,0.1233573551938858,1
2004.02.18.04.02.39,0.12219577495705691,1,-0.006604572525269359,0,-0.035697064061079864,0,-0.0329009414259428,0,0.12219577495705691,1
2004.02.18.04.12.39,0.11548845745303471,1,0.034757175816416686,1,-0.05122450149574875,0,-0.03513556292660258,0,0.11548845745303471,1
2004.02.18.04.22.39,0.1256430579204002,1,-0.016797820121655538,0,-0.070454503518526,0,-0.03985908189044918,0,0.1256430579204002,1
2004.02.18.04.32.39,0.10848012882648972,1,0.014400549253791639,1,-0.06677076307581875,0,-0.011810595867445373,0,0.10848012882648972,1
2004.02.18.04.42.39,0.13754882980369287,1,-0.005642451442214869,0,-0.06695593827787938,0,-0.048694583690602644,0,0.13754882980369287,1
2004.02.18.04.52.39,0.13495119549102286,1,-0.0027855752204065665,0,-0.020258577729973526,0,-0.029817755682173153,0,0.13495119549102286,1
2004.02.18.05.02.39,0.13710622068445955,1,-0.03708664739106082,0,-0.048064095554791963,0,0.0409732323276264,1,0.13710622068445955,1
2004.02.18.05.12.39,0.13103757717230968,1,0.11101202197488103,1,-0.07501461404177179,0,0.0012652517495596038,1,0.13103757717230968,1
2004.02.18.05.22.39,0.13171501964889964,1,-0.03135877599369363,0,-0.05964603876784247,0,-0.0344523033375036,0,0.13171501964889964,1
2004.02.18.05.32.39,0.11452399906756716,1,0.033046515095984996,1,0.05107806708439344,1,-0.03932408883095362,0,0.11452399906756716,1
2004.02.18.05.42.39,0.14511911284715562,1,-0.014207271395545673,0,0.005234490792032864,1,-0.015105012162381692,0,0.14511911284715562,1
2004.02.18.05.52.39,0.14015759685224105,1,0.007260281734775442,1,-0.09727468270156703,0,0.002459751424788381,1,0.14015759685224105,1
2004.02.18.06.02.39,0.13385542193545708,1,0.018138526896679052,1,-0.04670880396645016,0,0.02491905512393633,1,0.13385542193545708,1
2004.02.18.06.12.39,0.13614762163044047,1,0.00979642919890722,1,-0.04727903256785693,0,-0.027175340179114382,0,0.13614762163044047,1
2004.02.18.06.22.39,0.13274764992001675,1,-0.0011802765861371745,0,-0.03994122970887648,0,-0.05199541025583754,0,0.13274764992001675,1
2004.02.18.06.32.39,0.1551965503971685,1,0.004711753588538481,1,0.029050615341859043,1,0.02069506270562682,1,0.1551965503971685,1
2004.02.18.06.42.39,0.11636935667001391,1,-0.01102796196977629,0,-0.06703941066108154,0,-0.025232813558768274,0,0.11636935667001391,1
2004.02.18.06.52.39,0.1371729133127897,1,-0.028793360066459606,0,-0.05706690969774175,0,-0.005227316107270452,0,0.1371729133127897,1
2004.02.18.07.02.39,0.12079542386444575,1,0.011900707972189117,1,-0.07107732236338826,0,0.04637143666359622,1,0.12079542386444575,1
2004.02.18.07.12.39,0.1385591615713604,1,-0.05554801976407153,0,-0.05134992316874054,0,-0.0022698458864750526,0,0.1385591615713604,1
2004.02.18.07.22.39,0.13553404996839313,1,0.007888217696331079,1,-0.034211112610547545,0,0.015502594999211805,1,0.13553404996839313,1
2004.02.18.07.32.39,0.13362586719329406,1,0.0262564438274574,1,-0.09359667781667325,0,0.003449782577344518,1,0.13362586719329406,1
2004.02.18.07.42.39,0.14136283689354334,1,0.0035158229300086274,1,-0.019553330459720852,0,0.02539791618795839,1,0.14136283689354334,1
2004.02.18.07.52.39,0.13824218927238108,1,0.019105208117943473,1,0.008780759459293797,1,-0.017637558452600177,0,0.13824218927238108,1
2004.02.18.08.02.39,0.13370729292093808,1,-0.034388437445018294,0,-0.02759340931252141,0,0.02851174112189936,1,0.13370729292093808,1
2004.02.18.08.12.39,0.14148025997446356,1,-0.012963135944334736,0,-0.04462386612724589,0,0.06754416712260203,1,0.14148025997446356,1
2004.02.18.08.22.39,0.13951167646658735,1,0.022482890663177768,1,-0.02491095661320808,0,0.011067906045663434,1,0.13951167646658735,1
2004.02.18.08.32.39,0.13672579080063962,1,-0.03164325156358638,0,0.009404934545446664,1,-0.019568497435633603,0,0.13672579080063962,1
2004.02.18.08.42.39,0.13813290070256834,1,0.02603587374156824,1,-0.012303557002003696,0,0.05573774726968461,1,0.13813290070256834,1
2004.02.18.08.52.39,0.13837746357610092,1,0.01749942519518155,1,-0.03534331453383588,0,0.004374089026307315,1,0.13837746357610092,1
2004.02.18.09.02.39,0.13848242613955786,1,0.016494111060612826,1,0.029398595908264546,1,0.03597590118752536,1,0.13848242613955786,1
2004.02.18.09.12.39,0.13824218927238108,1,0.001685644519643259,1,0.06335499646425091,1,0.0013184785381650244,1,0.13824218927238108,1
2004.02.18.09.22.39,0.13800203366194752,1,0.004275538317895289,1,0.015080501234195576,1,0.043118508543304235,1,0.13800203366194752,1
2004.02.18.09.32.39,0.1387960602495616,1,0.023303617339883176,1,-0.004003312564133332,0,0.054332946744890975,1,0.1387960602495616,1
2004.02.18.09.42.39,0.13672579080063962,1,0.05396586551939819,1,0.015778584050549993,1,0.07705492222186983,1,0.13672579080063962,1
2004.02.18.09.52.39,0.13769085244718626,1,0.010220370447774574,1,-0.019516120379343582,0,0.06393921557089699,1,0.13769085244718626,1
2004.02.18.10.02.39,0.14061119328432492,1,0.0889820748775012,1,0.018676296432705408,1,-0.0036550595282670573,0,0.14061119328432492,1
2004.02.18.10.12.39,0.13802865025602817,1,0.029921458582294447,1,0.05337336296145789,1,0.023136818864417985,1,0.13802865025602817,1
2004.02.18.10.22.39,0.13826881487219644,1,0.020633847322462096,1,-0.012234641004019498,0,0.05806518944563577,1,0.13826881487219644,1
2004.02.18.10.32.39,0.13754856469313193,1,0.04200604365136695,1,0.018924964857726878,1,0.024935990705158173,1,0.13754856469313193,1
2004.02.18.10.42.39,0.13797501551910396,1,0.04409412710428917,1,-0.0027563863743804706,0,0.10120504031379918,1,0.13797501551910396,1
2004.02.18.10.52.39,0.13964785460480333,1,0.027270580666588384,1,-0.008198923482653941,0,0.04291580550425411,1,0.13964785460480333,1
2004.02.18.11.02.39,0.12069621360776084,1,0.01740928715581047,1,0.053361130039202176,1,0.015374633423639206,1,0.12069621360776084,1
2004.02.18.11.12.39,0.1464006258619016,1,0.04092298210379519,1,0.019358218899200086,1,0.05054023886893566,1,0.1464006258619016,1
2004.02.18.11.22.39,0.1462584582665194,1,0.01850196778408264,1,0.008842082562915965,1,0.05220333193912474,1,0.1462584582665194,1
2004.02.18.11.32.39,0.13041661344553146,1,0.01063254400653546,1,0.030007158254490185,1,0.02629321672547069,1,0.13041661344553146,1
2004.02.18.11.42.39,0.14232849781099932,1,0.007042250226210189,1,0.013435550242154592,1,0.05848699206466823,1,0.14232849781099932,1
2004.02.18.11.52.39,0.1440717739727898,1,0.05096511539157733,1,0.0306987343794054,1,0.04127297862133472,1,0.1440717739727898,1
2004.02.18.12.02.39,0.14160412963304458,1,0.022293059263277848,1,0.04723548813566847,1,0.03308634046992098,1,0.14160412963304458,1
2004.02.18.12.12.39,0.16638112125354465,1,0.07961980810397651,1,0.03660922055407012,1,0.029379017921861594,1,0.16638112125354465,1
2004.02.18.12.22.39,0.14232849781099932,1,0.05869027679502159,1,0.043970482154608304,1,0.031213645059227857,1,0.14232849781099932,1
2004.02.18.12.32.39,0.1228353202413911,1,0.0136148860078249,1,0.018645859336453574,1,0.025028758867480017,1,0.1228353202413911,1
2004.02.18.12.42.39,0.1428118185055296,1,0.0491344713127142,1,0.051356944242661906,1,0.09145056395457274,1,0.1428118185055296,1
2004.02.18.12.52.39,0.13988856707938668,1,0.10106853879286437,1,0.06658181873923141,1,0.0627642205717801,1,0.13988856707938668,1
2004.02.18.13.02.39,0.1574133093066682,1,0.04193018843540852,1,0.03587359713024718,1,0.035415426215477885,1,0.1574133093066682,1
2004.02.18.13.12.39,0.1462584582665194,1,0.06493702807736668,1,0.05354734585972387,1,0.059893329061759815,1,0.1462584582665194,1
2004.02.18.13.22.39,0.138198864260486,1,0.046761261344160476,1,0.06849825218611849,1,0.024360175987402366,1,0.138198864260486,1
2004.02.18.13.32.39,0.1465014074413976,1,0.024440993941779565,1,0.028305314399839743,1,0.01780478925755069,1,0.1465014074413976,1
2004.02.18.13.42.39,0.12307034418849783,1,0.0539483299408704,1,0.05854383413696074,1,0.0928818155493446,1,0.12307034418849783,1
2004.02.18.13.52.39,0.1574133093066682,1,0.05176021108853879,1,0.03758421595931705,1,0.09070947226926551,1,0.1574133093066682,1
2004.02.18.14.02.39,0.11851759779604831,1,0.06165698915659035,1,0.07716288883074873,1,0.0767443412806813,1,0.11851759779604831,1
2004.02.18.14.12.39,0.16938379714668306,1,0.09956875153274258,1,0.0380700908107654,1,0.07557779032103418,1,0.16938379714668306,1
2004.02.18.14.22.39,0.14862015511964788,1,0.0674371387721091,1,0.04944285587981678,1,0.07706414635569614,1,0.14862015511964788,1
2004.02.18.14.32.39,0.14591487785066382,1,0.06765913052598449,1,0.06785386277167438,1,0.06718129563798336,1,0.14591487785066382,1
2004.02.18.14.42.39,0.13747868503684957,1,0.045489752818755225,1,0.08981413182169129,1,0.037471324543893125,1,0.13747868503684957,1
2004.02.18.14.52.39,0.15864776149393722,1,0.09768551952811877,1,0.06116043160044282,1,0.06736305245112328,1,0.15864776149393722,1
2004.02.18.15.02.39,0.15153214452297392,1,0.053841640015942493,1,0.05341066562558239,1,0.038007981363561316,1,0.15153214452297392,1
2004.02.18.15.12.39,0.12898209604556432,1,0.09234171125520363,1,0.059183161661371275,1,0.08737193892609563,1,0.12898209604556432,1
2004.02.18.15.22.39,0.14020616256664098,1,0.11097245383974519,1,0.06388040859420607,1,0.09537924959380795,1,0.14020616256664098,1
2004.02.18.15.32.39,0.11130579437800836,1,0.10857256653770919,1,0.07184889940653794,1,0.09626994000384759,1,0.11130579437800836,1
2004.02.18.15.42.39,0.1137874041569743,1,0.07820133430352505,1,0.07099213842804752,1,0.035817065163876616,1,0.1137874041569743,1
2004.02.18.15.52.39,0.1024018101190245,1,0.0711759766752984,1,0.040848158668175705,1,0.09060773508682685,1,0.1024018101190245,1
2004.02.18.16.02.39,0.12625706694647298,1,0.0889672699998002,1,0.06113011151737935,1,0.09512882571065562,1,0.12625706694647298,1
2004.02.18.16.12.39,0.11176866942672936,1,0.0973554607237912,1,0.0889057347235509,1,0.08267625682340596,1,0.11176866942672936,1
2004.02.18.16.22.39,0.10140884958218965,1,0.10064112713835915,1,0.06059380764581179,1,0.08809325489514175,1,0.10140884958218965,1
2004.02.18.16.32.39,0.08105214980798925,1,0.1116947575437448,1,0.06124548046752576,1,0.0726941024165717,1,0.1116947575437448,1
2004.02.18.16.42.39,0.10466521727339662,1,0.0881657629938094,1,0.060825545281117055,1,0.08721508424526925,1,0.10466521727339662,1
2004.02.18.16.52.39,0.11958105343814807,1,0.10803233019415148,1,0.07259294845951458,1,0.09657027113020933,1,0.11958105343814807,1
2004.02.18.17.02.39,0.12500747377088195,1,0.10069589145726388,1,0.0790162247682984,1,0.09687519188653415,1,0.12500747377088195,1
2004.02.18.17.12.39,0.13530596006856,1,0.09867042079744937,1,0.07898767156535136,1,0.08795988381954267,1,0.13530596006856,1
2004.02.18.17.22.39,0.13629626303207554,1,0.09220522365752526,1,0.06024610436687117,1,0.09479587648893661,1,0.13629626303207554,1
2004.02.18.17.32.39,0.14481402574710356,1,0.10365766147449984,1,0.07091769574786333,1,0.09848050133659558,1,0.14481402574710356,1
2004.02.18.17.42.39,0.14184550401403706,1,0.11789143251196055,1,0.09309601529704503,1,0.11285614858579696,1,0.14184550401403706,1
2004.02.18.17.52.39,0.14703509134793946,1,0.10985628379918222,1,0.07462795295387159,1,0.10468886453736281,1,0.14703509134793946,1
2004.02.18.18.02.39,0.14264317105913604,1,0.09006270725834142,1,0.08541067281921833,1,0.09732274849114442,1,0.14264317105913604,1
2004.02.18.18.12.39,0.13779408606806065,1,0.10762656113678148,1,0.0770042117517119,1,0.11514069981561492,1,0.13779408606806065,1
2004.02.18.18.22.39,0.1349101767265054,1,0.12160764737926322,1,0.06198024518471246,1,0.08708238922621114,1,0.1349101767265054,1
2004.02.18.18.32.39,0.13718998512581204,1,0.1100727994996259,1,0.07096533231788427,1,0.07894548428599246,1,0.13718998512581204,1
2004.02.18.18.42.39,0.1385557173000559,1,0.0960859814942231,1,0.06179035211228112,1,0.09772315250451491,1,0.1385557173000559,1
2004.02.18.18.52.39,0.14264317105913604,1,0.10805418749146478,1,0.06822166060845125,1,0.08492007308064953,1,0.14264317105913604,1
2004.02.18.19.02.39,0.13872147345735764,1,0.10779955153762177,1,0.06699369548363787,1,0.10195488218861681,1,0.13872147345735764,1
2004.02.18.19.12.39,0.1404176905654575,1,0.112547916865961,1,0.0635209139294961,1,0.10961726386592474,1,0.1404176905654575,1
2004.02.18.19.22.39,0.1440202724827785,1,0.11416341618484271,1,0.07755521889446493,1,0.11048656050090588,1,0.1440202724827785,1
2004.02.18.19.32.39,0.13528914982932838,1,0.10112258383373984,1,0.06744401272048861,1,0.12529793100866282,1,0.13528914982932838,1
2004.02.18.19.42.39,0.14616478248596276,1,0.10025448213258492,1,0.05783259264661089,1,0.13154898199856113,1,0.14616478248596276,1
2004.02.18.19.52.39,0.14101986852160497,1,0.1033400192145566,1,0.07739969285150539,1,0.11812384914905694,1,0.14101986852160497,1
2004.02.18.20.02.39,0.14101986852160497,1,0.11681371942680374,1,0.0657155595425345,1,0.12037215937568801,1,0.14101986852160497,1
2004.02.18.20.12.39,0.13872147345735764,1,0.10610914927212,1,0.07091235325617262,1,0.1261272630663437,1,0.13872147345735764,1
2004.02.18.20.22.39,0.13518531698553182,1,0.10280736431395698,1,0.07249093003926188,1,0.13652746038260366,1,0.13652746038260366,1
2004.02.18.20.32.39,0.13755402534815497,1,0.10444190863642877,1,0.07920592784481495,1,0.12714166033546392,1,0.13755402534815497,1
2004.02.18.20.42.39,0.13863941966125826,1,0.1263078067594804,1,0.07897078712291827,1,0.12170811760723033,1,0.13863941966125826,1
2004.02.18.20.52.39,0.12301068627385958,1,0.13538539745879363,1,0.06698328960453437,1,0.11886405645530862,1,0.13538539745879363,1
2004.02.18.21.02.39,0.11127094197396659,1,0.13161829226188937,1,0.09817660579606535,1,0.11665852078062067,1,0.13161829226188937,1
2004.02.18.21.12.39,0.10355177750654943,1,0.13538539745879363,1,0.09194965811828115,1,0.12263417513725827,1,0.13538539745879363,1
2004.02.18.21.22.39,0.11356360759114836,1,0.12979458023960622,1,0.08856406795630545,1,0.10400678520425133,1,0.12979458023960622,1
2004.02.18.21.32.39,0.10449937830458866,1,0.12475984657673256,1,0.08747091951671138,1,0.1006313127755547,1,0.12475984657673256,1
2004.02.18.21.42.39,0.08759176314176254,1,0.11708190453005662,1,0.09653762867453708,1,0.12740167180534334,1,0.12740167180534334,1
2004.02.18.21.52.39,0.11100377410904738,1,0.13538539745879363,1,0.09334824188377888,1,0.11909155962684126,1,0.13538539745879363,1
2004.02.18.22.02.39,0.12996822921843798,1,0.12506273752203723,1,0.08340071627892831,1,0.11995462063009477,1,0.12996822921843798,1
2004.02.18.22.12.39,0.13699991137005585,1,0.13134697110616966,1,0.07513493426468609,1,0.12464324433636831,1,0.13699991137005585,1
2004.02.18.22.22.39,0.13861338175298765,1,0.13460054197576432,1,0.09450983296656834,1,0.14494268327013649,1,0.14494268327013649,1
2004.02.18.22.32.39,0.14312407361747226,1,0.13586203514801543,1,0.09057330582021639,1,0.12566991647910197,1,0.14312407361747226,1
2004.02.18.22.42.39,0.1412610452176254,1,0.13348206829689357,1,0.07957013158225767,1,0.15358267113407187,1,0.15358267113407187,1
2004.02.18.22.52.39,0.13860942876791071,1,0.13729388466312342,1,0.09744630956454614,1,0.1460789534146526,1,0.1460789534146526,1
2004.02.18.23.02.39,0.11324098127775595,1,0.12694325020729458,1,0.08265452207740576,1,0.14472856601375117,1,0.14472856601375117,1
2004.02.18.23.12.39,0.1164235116259964,1,0.1295862793287068,1,0.09108604740190507,1,0.128396030445734,1,0.1295862793287068,1
2004.02.18.23.22.39,0.11481835195860435,1,0.12322271434478493,1,0.09635567676601109,1,0.13031915320696552,1,0.13031915320696552,1
2004.02.18.23.32.39,0.12909191770006812,1,0.13490908214703934,1,0.09282453581364225,1,0.11409768847556434,1,0.13490908214703934,1
2004.02.18.23.42.39,0.13255196614190146,1,0.13221123581280558,1,0.09508665277992345,1,0.10901794073060178,1,0.13255196614190146,1
2004.02.18.23.52.39,0.12668937124763913,1,0.12775631578023816,1,0.08608231562849511,1,0.10691178056857509,1,0.12775631578023816,1
2004.02.19.00.02.39,0.13619228229443903,1,0.13538539745879363,1,0.09562992701778494,1,0.12831770275927457,1,0.13619228229443903,1
2004.02.19.00.12.39,0.13033578420116332,1,0.1263078067594804,1,0.09463890685033693,1,0.11973498230390989,1,0.13033578420116332,1
2004.02.19.00.22.39,0.11271218363132574,1,0.1312141017766597,1,0.09343962085936175,1,0.12178139899907503,1,0.1312141017766597,1
2004.02.19.00.32.39,0.10744909144677695,1,0.13514719951936416,1,0.093249607144684,1,0.11663813511438015,1,0.13514719951936416,1
2004.02.19.00.42.39,0.1098383372507411,1,0.13490908214703934,1,0.08918364794524947,1,0.13846936863591885,1,0.13846936863591885,1
2004.02.19.00.52.39,0.13031445694989174,1,0.14069597050495652,1,0.08828213916213401,1,0.13084392389386557,1,0.14069597050495652,1
2004.02.19.01.02.39,0.13518531698553182,1,0.1234915188696778,1,0.08685856853278551,1,0.12770936166906832,1,0.13518531698553182,1
2004.02.19.01.12.39,0.13739080946613524,1,0.12758278176080928,1,0.0886802452891643,1,0.14120412980629304,1,0.14120412980629304,1
2004.02.19.01.22.39,0.12356486356489327,1,0.12782623014929428,1,0.08968987038776033,1,0.14467488777339466,1,0.14467488777339466,1
2004.02.19.01.32.39,0.13136619675082817,1,0.13514719951936416,1,0.0833528039246465,1,0.14467488777339466,1,0.14467488777339466,1
2004.02.19.01.42.39,0.12097148953907355,1,0.11950443442429837,1,0.07403942987108447,1,0.12823758550091435,1,0.12823758550091435,1
2004.02.19.01.52.39,0.11748966347008716,1,0.10768445090195411,1,0.0732364429679081,1,0.12943387176452037,1,0.12943387176452037,1
2004.02.19.02.02.39,0.11672143183757688,1,0.11735234646237735,1,0.061661390097011326,1,0.12909124320941323,1,0.12909124320941323,1
2004.02.19.02.12.39,0.14716749398078632,1,0.11769444234730242,1,0.07393581508062164,1,0.13128036786179853,1,0.14716749398078632,1
2004.02.19.02.22.39,0.13459643443725533,1,0.13241995112144078,1,0.05233013974016232,1,0.12016832996589777,1,0.13459643443725533,1
2004.02.19.02.32.39,0.10361425095381915,1,0.14264023685714522,1,0.08336516620273793,1,0.14467680579277076,1,0.14467680579277076,1
2004.02.19.02.42.39,0.08848645280865941,1,0.1220739342905437,1,0.08456986703170744,1,0.15267173340641582,1,0.15267173340641582,1
2004.02.19.02.52.39,0.11915328290303195,1,0.1414876267875853,1,0.09525768142289626,1,0.14205259520830893,1,0.14205259520830893,1
2004.02.19.03.02.39,0.14773311854956406,1,0.13443308899470985,1,0.08639286796594425,1,0.1373894038321013,1,0.14773311854956406,1
2004.02.19.03.12.39,0.14359365855607353,1,0.13538539745879363,1,0.09280518721829256,1,0.14492050154407043,1,0.14492050154407043,1
2004.02.19.03.22.39,0.13079388829569827,1,0.14558453990252795,1,0.09270502785574497,1,0.13499870903610212,1,0.14558453990252795,1
2004.02.19.03.32.39,0.11930732907554753,1,0.1414876267875853,1,0.09604798993369723,1,0.13140127381523148,1,0.1414876267875853,1
